#CODE;ENGLISH;FRENCH;GERMAN;POLSKI;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGESE;RUSSIAN;FINNISH;x;;
##################################################;;;;;;;;;;;;;;x
# RYAN'S NEW CODE ;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
social_liberal_idolg_SAF;African National Congress;;;;;;;;;;;;;x
social_democrat_idolg_SAF;Democratic Party;;;;;;;;;;;;;x
left_wing_radical_idolg_SAF;Azanian People's Organization;;;;;;;;;;;;;x
maoist_idolg_SAF;South African Labour Party;;;;;;;;;;;;;x
communist_idolg_SAF;South African Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SAL;Falange de El Salvador;Falange de El Salvador;Falange de El Salvador;;Falange de El Salvador;;;;;;;;;x
paternal_auto_idolg_SAL;Partido Nacional;Partido Nacional;Partido Nacional;;Partido Nacional;;;;;;;;;x
social_cons_idolg_SAL;ARENA;ARENA;ARENA;;ARENA;;;;;;;;;x
market_liberal_idolg_SAL;Partido Nacional Liberal;Partido Nacional Liberal;Partido Nacional Liberal;;Partido Nacional Liberal;;;;;;;;;x
social_liberal_idolg_SAL;Centro Democrático Unido;Centro Democrático Unido;Centro Democrático Unido;;Centro Democrático Unido;;;;;;;;;x
social_democrat_idolg_SAL;Partido Social Demócrata;Partido Social Demócrata;Partido Social Demócrata;;Partido Social Demócrata;;;;;;;;;x
left_wing_radical_idolg_SAL;FMLN;FMLN;FMLN;;FMLN;;;;;;;;;x
maoist_idolg_SAL;Ejército Revolucionario del Pueblo;Ejército Revolucionario del Pueblo;Ejército Revolucionario del Pueblo;;Ejército Revolucionario del Pueblo;;;;;;;;;x
communist_idolg_SAL;Partido Comunista de El Salvador;Partido Comunista de El Salvador;Partido Comunista de El Salvador;;Partido Comunista de El Salvador;;;;;;;;;x
fascistic_idolg_SAR;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_SAR;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_SAR;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_SAR;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_SAR;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_SAR;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_SAR;People's Party;;;;;;;;;;;;;x
maoist_idolg_SAR;Workers' Party;;;;;;;;;;;;;x
communist_idolg_SAR;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SAU;Arab Fascist Front;Front fasciste arabe;Faschistische Front Arabiens;;Frente Fascista Árabe;;;;;;;;;x
paternal_auto_idolg_SAU;The Sauds;Les Saouds;Die Saudis;;Los Sauds;;;;;;;;;x
social_cons_idolg_SAU;Muslim Brotherhood;Les frères musulmans;Muslimische Bruderschaft;;Hermanos Musulmanes;;;;;;;;;x
market_liberal_idolg_SAU;Reform Party;Parti réformiste;Reformpartei;;Partido Reformista;;;;;;;;;x
social_liberal_idolg_SAU;Arabic Democratic Unionist Party ;Parti unioniste démocrate arabe;Demokratische Einheitspartei Arabiens;;Partido Árabe Unionista Democrático ;;;;;;;;;x
social_democrat_idolg_SAU;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;x
left_wing_radical_idolg_SAU;Arab Popular Party;Parti populaire arabe;Arabische Volkspartei;;Partido Popular Árabe;;;;;;;;;x
maoist_idolg_SAU;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;x
communist_idolg_SAU;Communist Party of Saudi Arabia;Parti communiste d'Arabie Saoudite;Kommunistische Partei Saudi-Arabiens;;Partido Comunista de Arabia Saudí;;;;;;;;;x
fascistic_idolg_SCH;NF;NF;NF;;NF;;;;;;;;;x
paternal_auto_idolg_SCH;KKP;KKP;KKP;;KKP;;;;;;;;;x
social_cons_idolg_SCH;BGB;BGB;BGB;;BGB;;;;;;;;;x
market_liberal_idolg_SCH;LPS;LPS;LPS;;LPS;;;;;;;;;x
social_liberal_idolg_SCH;FDP;FDP;FDP;;FDP;;;;;;;;;x
social_democrat_idolg_SCH;SP;SP;SP;;SP;;;;;;;;;x
left_wing_radical_idolg_SCH;FSS;FSS;FSS;;FSS;;;;;;;;;x
maoist_idolg_SCH;KPS-O;KPS-O;KPS-O;;KPS-O;;;;;;;;;x
communist_idolg_SCH;KPS;KPS;KPS;;KPS;;;;;;;;;x
fascistic_idolg_SCL;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_SCL;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_SCL;Democratic Party;;;;;;;;;;;;;x
market_liberal_idolg_SCL;Seychelles National Party;;;;;;;;;;;;;x
social_liberal_idolg_SCL;Liberal Party;;;;;;;;;;;;;x
social_democrat_idolg_SCL;Democratic Party;;;;;;;;;;;;;x
left_wing_radical_idolg_SCL;People's Party;;;;;;;;;;;;;x
maoist_idolg_SCL;Workers' Party;;;;;;;;;;;;;x
communist_idolg_SCL;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SCO;Scottish National Party;;;;;;;;;;;;;x
paternal_auto_idolg_SCO;Scottish Conservative Party;;;;;;;;;;;;;x
social_cons_idolg_SCO;Christian Party;;;;;;;;;;;;;x
market_liberal_idolg_SCO;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_SCO;Scottish Liberal Democrats;;;;;;;;;;;;;x
social_democrat_idolg_SCO;Scottish Labour Party;;;;;;;;;;;;;x
left_wing_radical_idolg_SCO;Socialist Labour Party;;;;;;;;;;;;;x
maoist_idolg_SCO;Worker's Party;;;;;;;;;;;;;x
communist_idolg_SCO;Communist Party of Britain;;;;;;;;;;;;;x
fascistic_idolg_SDR;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_SDR;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_SDR;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_SDR;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_SDR;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_SDR;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_SDR;People's Party;;;;;;;;;;;;;x
maoist_idolg_SDR;Workers' Party;;;;;;;;;;;;;x
communist_idolg_SDR;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SEN;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_SEN;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_SEN;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_SEN;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_SEN;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_SEN;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_SEN;People's Party;;;;;;;;;;;;;x
maoist_idolg_SEN;Workers' Party;;;;;;;;;;;;;x
communist_idolg_SEN;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SER;Nacionalni stroj;;;;;;;;;;;;;x
paternal_auto_idolg_SER;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_SER;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_SER;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_SER;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_SER;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_SER;People's Party;;;;;;;;;;;;;x
maoist_idolg_SER;Workers' Party;;;;;;;;;;;;;x
communist_idolg_SER;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SGP;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_SGP;People's Action Party;;;;;;;;;;;;;x
social_cons_idolg_SGP;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_SGP;Reform Party;;;;;;;;;;;;;x
social_liberal_idolg_SGP;Singapore Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_SGP;Workers' Party of Singapore;;;;;;;;;;;;;x
left_wing_radical_idolg_SGP;Labor Front;;;;;;;;;;;;;x
maoist_idolg_SGP;Workers' Party;;;;;;;;;;;;;x
communist_idolg_SGP;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SHL;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_SHL;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_SHL;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_SHL;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_SHL;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_SHL;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_SHL;People's Party;;;;;;;;;;;;;x
maoist_idolg_SHL;Workers' Party;;;;;;;;;;;;;x
communist_idolg_SHL;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SIA;Fascist Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;x
paternal_auto_idolg_SIA;Khana Ratsadon;Khana Ratsadon;Khana Ratsadon;;Khana Ratsadon;;;;;;;;;x
social_cons_idolg_SIA;Democrat Party;Parti démocrate;Demokratische Partei;;Partido Demócrata;;;;;;;;;x
market_liberal_idolg_SIA;Liberal Party;Parti libéral ;Liberale Partei;;Partido Liberal;;;;;;;;;x
social_liberal_idolg_SIA;Khabuankarn Seri Thai;Khabuankarn Seri Thai;Khabuankarn Seri Thai;;Khabuankarn Seri Thai;;;;;;;;;x
social_democrat_idolg_SIA;Social Democrat Party;Parti social démocrate;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;x
left_wing_radical_idolg_SIA;Revolutionary Party;Parti révolutionnaire;Revolutionspartei;;Partido Revolucionario;;;;;;;;;x
maoist_idolg_SIA;Workers and Peasants Party;Parti des travailleurs et des paysans;Arbeiter- und Bauernpartei;;Partido Trabajadores y Campesinos;;;;;;;;;x
communist_idolg_SIA;Communist Party of Siam;Parti communiste du Siam;Kommunistische Partei Siams;;Partido Comunista de Siam;;;;;;;;;x
fascistic_idolg_SIB;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_SIB;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_SIB;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_SIB;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_SIB;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_SIB;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_SIB;People's Party;;;;;;;;;;;;;x
maoist_idolg_SIB;Workers' Party;;;;;;;;;;;;;x
communist_idolg_SIB;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SIE;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_SIE;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_SIE;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_SIE;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_SIE;Peace and Liberation Party;;;;;;;;;;;;;x
social_democrat_idolg_SIE;All People's Congress;;;;;;;;;;;;;x
left_wing_radical_idolg_SIE;People's Movement for Democratic Change;;;;;;;;;;;;;x
maoist_idolg_SIE;Workers' Party;;;;;;;;;;;;;x
communist_idolg_SIE;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SIK;Fascist Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;x
paternal_auto_idolg_SIK;National Party;Parti national;Nationalpartei;;Partido Nacional;;;;;;;;;x
social_cons_idolg_SIK;Conservative Party;Parti conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;x
market_liberal_idolg_SIK;Liberal Party;Parti libéral ;Liberale Partei;;Partido Liberal;;;;;;;;;x
social_liberal_idolg_SIK;Social Liberal Party;Parti social libéral;Sozialliberale Partei;;Partido Social Liberal;;;;;;;;;x
social_democrat_idolg_SIK;Social Democrat Party;Parti social démocrate;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;x
left_wing_radical_idolg_SIK;Revolutionary Party;Parti révolutionnaire;Revolutionspartei;;Partido Revolucionario;;;;;;;;;x
maoist_idolg_SIK;Workers and Peasants Party;Parti des travailleurs et des paysans;Arbeiter- und Bauernpartei;;Partido Trabajadores y Campesinos;;;;;;;;;x
communist_idolg_SIK;Communist Party of Sinkiang;Parti communiste de Sinkiang;Kommunistische Partei Xinjiangs;;Partido Comunista de Xinjiang;;;;;;;;;x
fascistic_idolg_SKA;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_SKA;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_SKA;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_SKA;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_SKA;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_SKA;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_SKA;People's Party;;;;;;;;;;;;;x
maoist_idolg_SKA;Workers' Party;;;;;;;;;;;;;x
communist_idolg_SKA;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SLC;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_SLC;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_SLC;United Workers Party;;;;;;;;;;;;;x
market_liberal_idolg_SLC;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_SLC;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_SLC;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_SLC;Saint Lucia Labor Party;;;;;;;;;;;;;x
maoist_idolg_SLC;Workers' Party;;;;;;;;;;;;;x
communist_idolg_SLC;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SLI;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_SLI;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_SLI;Solomon Islands United Party;;;;;;;;;;;;;x
market_liberal_idolg_SLI;People's Alliance Party;;;;;;;;;;;;;x
social_liberal_idolg_SLI;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_SLI;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_SLI;People's Party;;;;;;;;;;;;;x
maoist_idolg_SLI;Workers' Party;;;;;;;;;;;;;x
communist_idolg_SLI;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SLL;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_SLL;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_SLL;United Peoples' Democratic Party;;;;;;;;;;;;;x
market_liberal_idolg_SLL;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_SLL;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_SLL;Peace, Unity, and Development Party;;;;;;;;;;;;;x
left_wing_radical_idolg_SLL;For Justice and Development;;;;;;;;;;;;;x
maoist_idolg_SLL;Workers' Party;;;;;;;;;;;;;x
communist_idolg_SLL;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SLO;Hlinkova slovenská Iudová Strana;Hlinkova slovenská Iudová Strana;Hlinkova slovenská Iudová Strana;;Hlinkova slovenská Iudová strana;;;;;;;;;x
paternal_auto_idolg_SLO;Slovenská Národná Strana;Slovenská Národná Strana;Slovenská Národná Strana;;Slovenská národná strana;;;;;;;;;x
social_cons_idolg_SLO;Strana Slobody;Strana Slobody;Strana Slobody;;Strana slobody;;;;;;;;;x
market_liberal_idolg_SLO;Liberalna Stranka;Liberalna Stranka;Liberalna Stranka;;Liberalna stranka;;;;;;;;;x
social_liberal_idolg_SLO;Demokratska Stranka;Demokratska Stranka;Demokratska Stranka;;Demokratska stranka;;;;;;;;;x
social_democrat_idolg_SLO;Sociálnodemokratická Stranka Slovenska;Sociálnodemokratická Stranka Slovenska;Sociálnodemokratická Stranka Slovenska;;Sociálnodemokratická strana Slovenska;;;;;;;;;x
left_wing_radical_idolg_SLO;Strana Práce;Strana Práce;Strana Práce;;Strana práce;;;;;;;;;x
maoist_idolg_SLO;Strana Slovenskej Obrody;Strana Slovenskej Obrody;Strana Slovenskej Obrody;;Strana slovenskej obrody;;;;;;;;;x
communist_idolg_SLO;Komunistická Strana Slovenska;Komunistická Strana Slovenska;Komunistická Strana Slovenska;;Komunistická strana Slovenska;;;;;;;;;x
fascistic_idolg_SLV;Slovenian National Party;;;;;;;;;;;;;x
paternal_auto_idolg_SLV;Lipa;;;;;;;;;;;;;x
social_cons_idolg_SLV;Slovenian People's Party;;;;;;;;;;;;;x
market_liberal_idolg_SLV;Slovenian Democratic Party;;;;;;;;;;;;;x
social_liberal_idolg_SLV;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_SLV;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_SLV;People's Party;;;;;;;;;;;;;x
maoist_idolg_SLV;Workers' Party;;;;;;;;;;;;;x
communist_idolg_SLV;League of Communists of Slovenia;;;;;;;;;;;;;x
fascistic_idolg_SMO;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_SMO;USPP;;;;;;;;;;;;;x
social_cons_idolg_SMO;CP;;;;;;;;;;;;;x
market_liberal_idolg_SMO;SPP;;;;;;;;;;;;;x
social_liberal_idolg_SMO;HRPP;;;;;;;;;;;;;x
social_democrat_idolg_SMO;TPP;;;;;;;;;;;;;x
left_wing_radical_idolg_SMO;People's Party;;;;;;;;;;;;;x
maoist_idolg_SMO;Workers' Party;;;;;;;;;;;;;x
communist_idolg_SMO;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SOM;Somali African National Union;;;;;;;;;;;;;x
paternal_auto_idolg_SOM;Somali Youth League;;;;;;;;;;;;;x
social_cons_idolg_SOM;United Somali Parliamentarians;;;;;;;;;;;;;x
market_liberal_idolg_SOM;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_SOM;United Peoples' Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_SOM;Peace, Unity, and Development Party;;;;;;;;;;;;;x
left_wing_radical_idolg_SOM;For Justice and Development;;;;;;;;;;;;;x
maoist_idolg_SOM;Workers' Party;;;;;;;;;;;;;x
communist_idolg_SOM;Communist Party;;;;;;;;;;;;;x
social_cons_idolg_SOV;Octobrist;Octobrist;Octobrist;;Octobrist;;;;;;;;;x
market_liberal_idolg_SOV;Kadets;Kadets;Kadets;;Kadets;;;;;;;;;x
social_liberal_idolg_SOV;Trudoviks;Trudoviks;Trudoviks;;Trudoviks;;;;;;;;;x
social_democrat_idolg_SOV;Socialist-Revolutionary Party ;Parti socialiste-révolutionnaire;Sozialistische Revolutionspartei;;Partido Social Revolucionario ;;;;;;;;;x
left_wing_radical_idolg_SOV;Bukharinite Counter-Revolutionaries;Contre-révolutionnaires bukharinites;Bukharinite Konterrevolutionäre;;Contrarrevolucionarios Bukharinitas;;;;;;;;;x
maoist_idolg_SOV;Trotskyite Counter-Revolutionaries;Contre-révolutionnaires trotskytes;Trotskyite Konterrevolutionäre;;Contrarrevolucionarios Trotskistas;;;;;;;;;x
communist_idolg_SOV;Communist Party;Parti communiste ;Kommunistische Partei;;Partido Comunista;;;;;;;;;x
fascistic_idolg_SPA;Falange;Falange;Falange;;Falange;;;;;;;;;x
paternal_auto_idolg_SPA;Partido Carlista;Partido Carlista;Partido Carlista;;Partido Carlista;;;;;;;;;x
social_cons_idolg_SPA;Alianza Popular;Alianza Popular;Alianza Popular;;Alianza Popular;;;;;;;;;x
market_liberal_idolg_SPA;Unión de Centro Democrático;Unión de Centro Democrático;Unión de Centro Democrático;;Unión de Centro Democrático;;;;;;;;;x
social_liberal_idolg_SPA;Centro Democrático y Social;Centro Democrático y Social;Centro Democrático y Social;;Centro Democrático y Social;;;;;;;;;x
social_democrat_idolg_SPA;Partido Socialista Obrero Español;Partido Socialista Obrero Español;Partido Socialista Obrero Español;;Partido Socialista Obrero Español;;;;;;;;;x
left_wing_radical_idolg_SPA;Partido Comunista de España;Partido Comunista de España;Partido Comunista de España;;Partido Comunista de España;;;;;;;;;x
maoist_idolg_SPA;PCE(m-l);PCE(m-l);PCE(m-l);;PCE(m-l);;;;;;;;;x
communist_idolg_SPA;Partido Comunista de los Trabajadores;Partido Comunista de los Trabajadores;Partido Comunista de los Trabajadores;;Partido Comunista de los Trabajadores;;;;;;;;;x
fascistic_idolg_SRL;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_SRL;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_SRL;United National Party;;;;;;;;;;;;;x
market_liberal_idolg_SRL;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_SRL;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_SRL;Sri Lanka Freedom Party;;;;;;;;;;;;;x
left_wing_radical_idolg_SRL;People's Liberation Front;;;;;;;;;;;;;x
maoist_idolg_SRL;Lanka Equal Society Party;;;;;;;;;;;;;x
communist_idolg_SRL;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SUD;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_SUD;Democratic Unionist Party;;;;;;;;;;;;;x
social_cons_idolg_SUD;National Umma Party Sudan;;;;;;;;;;;;;x
market_liberal_idolg_SUD;Democratic Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_SUD;Sudan People's Liberation Movement;;;;;;;;;;;;;x
social_democrat_idolg_SUD;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_SUD;People's Party;;;;;;;;;;;;;x
maoist_idolg_SUD;Arab Socialist Ba'ath Party;;;;;;;;;;;;;x
communist_idolg_SUD;Sudanese Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SUR;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_SUR;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_SUR;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_SUR;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_SUR;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_SUR;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_SUR;People's Party;;;;;;;;;;;;;x
maoist_idolg_SUR;Workers' Party;;;;;;;;;;;;;x
communist_idolg_SUR;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SVI;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_SVI;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_SVI;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_SVI;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_SVI;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_SVI;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_SVI;People's Party;;;;;;;;;;;;;x
maoist_idolg_SVI;Workers' Party;;;;;;;;;;;;;x
communist_idolg_SVI;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SWA;SWANAFRO;;;;;;;;;;;;;x
paternal_auto_idolg_SWA;AUDP;;;;;;;;;;;;;x
social_cons_idolg_SWA;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_SWA;PUDEMO;;;;;;;;;;;;;x
social_liberal_idolg_SWA;NNLC;;;;;;;;;;;;;x
social_democrat_idolg_SWA;SNPP;;;;;;;;;;;;;x
left_wing_radical_idolg_SWA;NGWASOREP;;;;;;;;;;;;;x
maoist_idolg_SWA;Workers' Party;;;;;;;;;;;;;x
communist_idolg_SWA;Swaziland Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SWE;Sveriges Nationella Förbund;Sveriges Nationella Förbund;Sveriges Nationella Förbund;;Sveriges Nationella Förbund;;;;;;;;;x
paternal_auto_idolg_SWE;Framstegspartiet;Framstegspartiet;Framstegspartiet;;Framstegspartiet;;;;;;;;;x
social_cons_idolg_SWE;Högerpartiet;Högerpartiet;Högerpartiet;;Högerpartiet;;;;;;;;;x
market_liberal_idolg_SWE;Folkpartiet;Folkpartiet;Folkpartiet;;Folkpartiet;;;;;;;;;x
social_liberal_idolg_SWE;Centerpartiet;Centerpartiet;Centerpartiet;;Centerpartiet;;;;;;;;;x
social_democrat_idolg_SWE;Social Demokraterna;Social Demokraterna;Social Demokraterna;;Social Demokraterna;;;;;;;;;x
left_wing_radical_idolg_SWE;Sveriges Kommunistiska Parti;Sveriges Kommunistiska Parti;Sveriges Kommunistiska Parti;;Sveriges Kommunistiska Parti;;;;;;;;;x
maoist_idolg_SWE;KFML;KFML;KFML;;KFML;;;;;;;;;x
communist_idolg_SWE;Arbetarpartiet Kommunisterna;Arbetarpartiet Kommunisterna;Arbetarpartiet Kommunisterna;;Arbetarpartiet Kommunisterna;;;;;;;;;x
fascistic_idolg_SYA;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_SYA;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_SYA;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_SYA;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_SYA;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_SYA;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_SYA;People's Party;;;;;;;;;;;;;x
maoist_idolg_SYA;Workers' Party;;;;;;;;;;;;;x
communist_idolg_SYA;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_SYR;Syrian Social Nationalist Party;Front fasciste arabe;Faschistische Front Arabiens;;Frente Fascista Árabe;;;;;;;;;x
paternal_auto_idolg_SYR;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;x
social_cons_idolg_SYR;Muslim Brotherhood;Frères musulmans;Muslimische Bruderschaft;;Hermanos Musulmanes;;;;;;;;;x
market_liberal_idolg_SYR;Reform Party;Parti réformiste;Reformpartei;;Partido Reformista;;;;;;;;;x
social_liberal_idolg_SYR;Arabic Democratic Unionist Party ;Parti unioniste démocratique arabe;Demokratische Einheitspartei Arabiens;;Partido Árabe Unionista Democrático ;;;;;;;;;x
social_democrat_idolg_SYR;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;x
left_wing_radical_idolg_SYR;Arab Workers Party;Parti des travailleurs arabes;Arabischer Arbeiterpartei;;Partido de los Trabajadores Árabes;;;;;;;;;x
maoist_idolg_SYR;Communist Labor Party;Parti communiste du Travail;Kommunistische Arbeiterpartei;;Partido Comunista del Trabajo;;;;;;;;;x
communist_idolg_SYR;Communist Party of Syria;Parti communiste syrien;Kommunistische Partei Syriens;;Partido Comunista de Siria;;;;;;;;;x
fascistic_idolg_TAJ;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_TAJ;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_TAJ;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_TAJ;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_TAJ;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_TAJ;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_TAJ;People's Party;;;;;;;;;;;;;x
maoist_idolg_TAJ;Workers' Party;;;;;;;;;;;;;x
communist_idolg_TAJ;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_TCI;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_TCI;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_TCI;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_TCI;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_TCI;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_TCI;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_TCI;People's Party;;;;;;;;;;;;;x
